Player,Pos,G,GS,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,MPG
Doc Rivers,PG,69,58,2126,5.655691439322672,11.870178739416744,0.2539981185324553,0.6095954844778927,4.927563499529633,6.400752587017873,1.1175917215428033,2.5061147695202255,6.942615239887111,2.760112888052681,0.8974600188146754,2.9802445907808086,4.233301975540922,16.49294449670743,18.1,0.561,0.051,0.539,3.5,7.5,5.5,27.2,3.7,1.4,16.9,20.2,3.4,3.0,6.3,0.14300000000000002,1.2,2.5,3.7,30.81159420289855
Cliff Robinson,PF,60,37,1870,8.124064171122996,17.249197860962568,0.019251336898395723,0.057754010695187166,3.0417112299465243,4.100534759358289,2.714438502673797,7.796791443850268,2.8684491978609628,0.9818181818181819,0.904812834224599,3.0994652406417114,3.6,19.30909090909091,16.4,0.507,0.003,0.23800000000000002,8.1,24.5,16.1,12.0,1.3,1.4,14.0,25.6,-0.3,3.2,2.9,0.075,-0.9,0.2,-0.7,31.166666666666668
Jeff Ruland,C,37,36,1436,6.267409470752089,11.005571030640668,0.0,0.05013927576601671,5.013927576601671,7.32033426183844,3.183844011142061,7.094707520891364,4.061281337047354,0.7771587743732591,0.6768802228412256,4.487465181058496,3.2089136490250696,17.54874651810585,17.0,0.617,0.005,0.665,9.5,22.3,15.7,15.8,1.0,1.1,24.0,21.6,1.1,2.2,3.3,0.111,0.5,0.9,1.4,38.810810810810814
Ralph Sampson,PF,82,82,3086,8.784186649384317,17.486714193130265,0.0,0.06999351911860013,3.5346727154893065,5.226182760855476,2.6480881399870384,7.302657161373947,2.613091380427738,0.9449125081011017,1.9598185353208037,3.8029812054439405,3.5696694750486064,21.103046014257938,17.4,0.5329999999999999,0.004,0.299,8.2,22.6,15.4,10.4,1.2,3.1,16.1,25.9,1.4,4.8,6.2,0.096,-0.3,0.7,0.4,37.63414634146341
Purvis Short,SF,78,77,3081,9.569620253164556,20.798442064264847,0.549172346640701,1.7526777020447906,5.8539435248296,7.162609542356377,1.8344693281402142,2.815968841285297,2.7341772151898733,1.3554040895813046,0.3154819863680623,2.815968841285297,2.979552093476144,25.542356377799415,18.9,0.5329999999999999,0.084,0.344,5.3,9.6,7.2,12.3,1.8,0.5,10.5,29.1,5.4,0.8,6.2,0.09699999999999999,2.5,-1.9,0.6,39.5
Jack Sikma,C,68,68,2402,6.90924229808493,14.133222314737719,0.02997502081598668,0.1498751040799334,5.020815986677769,5.890091590341383,2.4579517069109076,8.378018318068277,4.271440466278102,1.243963363863447,1.3638634471273938,2.3980016652789344,3.582014987510408,18.869275603663613,20.4,0.564,0.011000000000000001,0.41700000000000004,7.9,27.0,17.4,18.6,1.7,2.2,12.5,22.2,4.6,3.7,8.3,0.166,2.4,2.0,4.4,35.3235294117647
Derek Smith,SG,80,80,2762,8.889210716871832,16.566256335988413,0.0391020999275887,0.24764663287472846,5.213613323678494,6.569152787834902,2.2679217958001447,3.2976104272266475,2.8153511947863867,1.00362056480811,0.6777697320782042,2.997827661115134,4.131788559015207,23.031136857349747,19.1,0.5920000000000001,0.015,0.397,7.2,9.8,8.6,12.1,1.3,1.0,13.4,25.4,6.3,1.7,8.0,0.139,2.0,-0.6,1.4,34.525
Larry Smith,PF,80,78,2497,5.276732078494193,9.947937525030037,0.0,0.0,2.2346816179415296,3.6908289947937525,5.839006808169803,6.689627553063676,1.3840608730476571,1.1245494593512215,0.7785342410893071,2.3067681217460954,4.1089307168602325,12.788145774929916,15.1,0.5529999999999999,0.0,0.371,16.7,22.8,19.5,5.2,1.5,1.2,16.6,15.1,3.1,1.6,4.7,0.09,0.2,-1.8,-1.6,31.2125
Rory Sparrow,PG,79,41,2292,5.120418848167539,10.397905759162303,0.10994764397905758,0.48691099476439786,1.9162303664921465,2.2146596858638743,0.5968586387434555,2.0575916230366493,8.748691099476439,1.2722513089005234,0.1413612565445026,2.3560209424083767,3.1413612565445024,12.267015706806282,14.3,0.539,0.047,0.213,1.9,6.8,4.3,33.6,1.7,0.2,17.2,15.8,3.1,1.2,4.3,0.091,0.8,-0.9,-0.1,29.0126582278481
Reggie Theus,SG,82,80,2543,7.0924105387337795,14.56704679512387,0.07078254030672435,0.537947306331105,4.728273692489186,5.478568619740464,1.500589854502556,2.3216673220605584,9.286669288242233,1.3448682658277624,0.2548171451042076,4.346047974832874,3.539127015336217,18.98387731026347,17.0,0.5589999999999999,0.037000000000000005,0.376,4.8,7.3,6.1,35.3,1.7,0.4,20.4,23.4,3.7,0.9,4.6,0.086,2.3,-1.6,0.7,31.01219512195122
Isiah Thomas,PG,81,81,3089,7.528650048559404,16.432502427970217,0.33797345419229524,1.31693104564584,4.650048559404338,5.745548721269019,1.3285853026869539,2.8786014891550664,13.087730657170606,2.1793460666882485,0.29135642602784073,3.519585626416316,3.356426027840725,20.045322110715443,22.2,0.529,0.08,0.35,3.7,8.7,6.1,47.9,2.8,0.4,15.7,24.0,7.5,3.6,11.2,0.17300000000000001,5.1,1.2,6.3,38.135802469135804
LaSalle Thompson,C,82,77,2458,5.404393816110659,10.17900732302685,0.0,0.0,3.324654190398698,4.6135069161920255,4.0130187144019525,8.494711147274206,1.903986981285598,1.435313262815297,1.8746948738812041,2.9585028478437754,4.803905614320586,14.133441822620016,15.6,0.579,0.0,0.45299999999999996,12.8,26.7,19.8,6.8,1.8,2.9,19.5,16.6,2.3,3.0,5.3,0.10300000000000001,-0.3,0.6,0.3,29.975609756097562
Mychal Thompson,PF,79,55,2616,7.871559633027523,15.288990825688074,0.0,0.0,4.224770642201835,6.178899082568807,2.9036697247706424,5.600917431192661,2.8211009174311927,1.073394495412844,1.4311926605504588,3.1788990825688077,2.9724770642201834,19.967889908256883,17.5,0.5539999999999999,0.0,0.40399999999999997,9.1,17.3,13.2,11.0,1.4,2.2,15.0,23.3,2.9,3.1,6.1,0.111,1.0,-0.3,0.7,33.11392405063291
Andrew Toney,SG,70,65,2237,7.241841752346892,14.708985248100133,0.6276262852033974,1.6897630755476083,4.924452391595887,5.713008493518104,0.5632543585158695,2.2852033974072414,5.84175234689316,1.046043808672329,0.3862315601251676,3.604827894501564,3.3956191327670986,20.03576218149307,16.2,0.5820000000000001,0.115,0.38799999999999996,1.8,7.1,4.5,24.3,1.4,0.6,17.3,23.3,4.0,1.5,5.5,0.11800000000000001,1.7,-1.3,0.4,31.957142857142856
Kelly Tripucka,SF,55,43,1675,8.511044776119402,17.860298507462684,0.04298507462686567,0.10746268656716418,5.480597014925372,6.1898507462686565,1.418507462686567,3.2668656716417908,2.9014925373134326,1.0531343283582089,0.30089552238805967,2.5361194029850744,2.5361194029850744,22.545671641791042,16.7,0.5479999999999999,0.006,0.34700000000000003,3.9,9.9,6.8,11.0,1.3,0.5,11.0,24.6,2.8,1.4,4.2,0.121,1.0,-0.5,0.5,30.454545454545453
Darnell Valentine,PG,75,59,2278,5.072870939420545,10.730465320456542,0.0,0.03160667251975417,3.63476733977173,4.582967515364355,0.8533801580333626,2.607550482879719,8.249341527655838,2.2598770851624232,0.07901668129938544,3.0658472344161547,2.986830553116769,13.780509218612819,15.1,0.541,0.003,0.42700000000000005,2.7,8.1,5.4,28.9,2.9,0.1,19.4,17.4,2.6,2.4,5.0,0.106,0.1,0.5,0.6,30.373333333333335
Kiki Vandeweghe,SF,72,69,2502,8.892086330935252,16.66187050359712,0.15827338129496404,0.47482014388489213,5.309352517985611,5.928057553956835,1.064748201438849,2.2158273381294964,1.525179856115108,0.5323741007194245,0.3165467625899281,1.669064748201439,1.669064748201439,23.25179856115108,18.0,0.603,0.027999999999999997,0.35600000000000004,3.3,6.9,5.1,6.2,0.7,0.5,8.0,23.1,7.2,1.2,8.4,0.161,2.5,-2.1,0.4,34.75
Jay Vincent,PF,79,47,2543,7.715296893432953,16.11010617381046,0.0,0.05662603224537947,4.968934329532049,5.945733385764845,2.6189539913488007,7.347227683837986,2.392449862367283,0.6795123869445536,0.3114431773495871,2.406606370428628,3.19937082186394,20.399528116397956,18.0,0.545,0.004,0.369,8.1,23.8,15.8,9.7,0.9,0.5,11.4,24.6,4.0,2.6,6.5,0.12300000000000001,0.9,-1.2,-0.2,32.18987341772152
Darrell Walker,PG,82,66,2489,6.219365206910406,14.304539975893933,0.0,0.24588188027320207,3.5146645239051826,5.018883085576537,1.851345922057051,2.169546002410607,5.90116512655685,2.4154278826838085,0.3037364403374849,2.950582563278425,3.5291281639212535,15.953394937725994,14.7,0.483,0.017,0.35100000000000003,5.8,7.2,6.5,23.6,3.2,0.5,15.2,22.4,0.5,2.3,2.8,0.054000000000000006,0.0,0.6,0.6,30.353658536585368
Jerome Whitehead,C,79,78,2536,5.976340694006309,11.711356466876971,0.0,0.0,2.6119873817034702,3.3359621451104102,3.108832807570978,5.720820189274448,0.7523659305993691,0.638801261829653,0.610410094637224,2.001577287066246,4.570977917981073,14.56466876971609,12.6,0.5529999999999999,0.0,0.285,8.9,19.5,13.7,2.9,0.8,1.0,13.2,16.5,2.7,0.9,3.6,0.069,-1.5,-2.0,-3.5,32.10126582278481
Dominique Wilkins,SF,81,81,3023,10.158121071782997,22.519351637446245,0.29771749917300694,0.9646046973205425,5.787628183923255,7.1809460800529274,2.691366192523983,3.941779689050612,2.3817399933840555,1.6076744955342375,0.643069798213695,2.6794574925570624,2.024478994376447,26.401587826662258,20.9,0.514,0.043,0.319,8.3,11.8,10.1,11.3,2.1,1.0,9.4,32.5,4.1,3.5,7.6,0.121,3.1,-0.9,2.2,37.32098765432099
Buck Williams,PF,82,82,3182,6.527969830295412,12.320553111250787,0.011313639220615965,0.04525455688246386,3.8013827781269645,6.086737900691389,3.654305468258957,7.715901948460088,1.889377749842866,0.7127592708988058,1.2445003142677562,2.6926461345065995,3.3148962916404776,16.868636077938405,16.7,0.562,0.004,0.494,11.0,24.8,17.7,7.1,0.9,2.0,15.2,19.8,3.7,4.0,7.7,0.11599999999999999,0.4,-0.6,-0.3,38.80487804878049
Gus Williams,PG,79,78,2960,7.7594594594594595,18.03648648648649,0.6202702702702703,2.140540540540541,3.0527027027027027,4.208108108108108,0.8756756756756757,1.495945945945946,7.3945945945945954,2.164864864864865,0.3891891891891892,2.5905405405405406,1.933783783783784,19.191891891891892,17.3,0.48200000000000004,0.11900000000000001,0.233,2.6,4.7,3.6,30.5,2.9,0.6,11.5,26.0,1.2,3.9,5.1,0.083,1.6,0.4,2.1,37.46835443037975
Herb Williams,C,75,70,2557,8.095424325381305,17.04966757919437,0.014078998826750098,0.12671098944075088,3.153695737192022,4.800938599921784,2.168165819319515,6.757919436840047,3.5479077043410245,0.7602659366445053,1.886585842784513,3.730934689088776,3.0692217442315215,19.358623386781385,15.5,0.505,0.006999999999999999,0.282,6.3,20.0,13.1,15.0,1.0,2.9,16.3,25.0,-1.0,3.1,2.2,0.040999999999999995,-0.4,0.4,0.0,34.093333333333334
Al Wood,SG,80,79,2545,7.284872298624754,15.008251473477406,0.09901768172888016,0.4667976424361493,2.3481335952848723,3.0271119842829077,1.4003929273084479,2.5461689587426326,3.338310412573674,1.188212180746562,0.7355599214145383,1.6974459724950883,2.645186640471513,17.016895874263263,14.3,0.521,0.031,0.20199999999999999,4.5,8.2,6.4,14.7,1.6,1.2,9.4,21.0,2.2,2.1,4.2,0.08,0.0,-0.1,-0.1,31.8125
Orlando Woolridge,SF,77,76,2816,8.680397727272728,15.660511363636365,0.0,0.06392045454545454,5.2286931818181825,6.660511363636364,2.0198863636363638,3.541193181818182,1.725852272727273,0.7414772727272728,0.4857954545454546,2.275568181818182,2.3650568181818183,22.589488636363637,19.5,0.608,0.004,0.425,6.7,11.1,8.9,7.6,1.0,0.8,10.9,24.2,7.4,1.6,9.0,0.153,3.1,-1.6,1.5,36.57142857142857
James Worthy,SF,80,76,2696,8.145400593471809,14.234421364985163,0.0,0.09347181008902077,2.537091988130564,3.271513353115727,2.2566765578635013,4.566765578635015,2.6839762611275964,1.161721068249258,0.8946587537091988,2.6439169139465877,2.6172106824925816,18.827893175074184,17.0,0.601,0.006999999999999999,0.23,7.9,13.2,10.8,9.6,1.5,1.3,14.4,20.6,4.6,2.9,7.5,0.134,1.7,-0.1,1.6,33.7
