,Year,Tm,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,.,OWS,DWS,WS,WS/48,..1,OBPM,DBPM,BPM,VORP,OWS/48,DWS/48,Shot%,Player ID,Team Mar,Team MP,Team Gm,Year 3PAr,Team TS%,Tm USG,Tm TS W/O Plyr,Reb/Vers,Defense,Val/Shot,Offense,MPG + Int,RAW SPM,%Min,RAW Contrib,Tm Sum,Tm Adj,BPM.1,StdErr,Contrib,VORP.1,Reb/Vers.1,Val/Shot.1,Offense.1,Defense.1,MPG,Raw OBPM,Contrib.1,Tm Ortg,Tm Sum.1,Tm Adj.1,Tm DRtg,OBPM.1,OStdErr,Ocontrib,OVORP,DBPM.1,DStdErr,Dcontrib,DVORP,Sum SPM,%Min.1,MPG.1,ReMPG,BPM.2,Contrib.2,VORP.2,VORP-Gm,O-BPM,Ocontrib.1,OVORP.1,OVORP-Gm,D-BPM,Dcontrib.1,DVORP.1,DVORP-Gm,Production,Prod-Gm,Exp BPM,TrueTalentBPM,Exp%Min,TrueTalentVORP,TrueSalary,TrueTimeVORP,Adjusted Production,WORP,O-WORP,D-WORP,Adjusted WORP,Estimated Position,BBRef Pos,Age on Feb 1,Yrs Experience,Height,Weight,Rounded Position,Rounded Age
9396,2001,CHI,Khalid El-Amin,21,50,936,12.2,0.45799999999999996,0.27,0.23199999999999998,2.6,7.9,5.1,27.5,2.8,0.2,13.6,19.7,,0.2,0.4,0.6,0.03,,-1.0,-2.6,-3.7,-0.4,0.01,0.02,17.0,elamikh01,-10.19,19855,82,0.17,0.495,337292,0.49700000000000005,1.21,0.65,0.21,-1.99,-1.14,-1.26,23.60%,-0.3,0.3,-2.51,-3.8,2.4,-0.9,-0.4,0.3,0.4,0.0,0.5,-0.6,0.5,0.1,-5.5,1.0,-1.5,-4.7,-1.0,1.6,-0.2,0.2,-2.7,1.8,-0.6,-0.6,1.7,0.2,18.7,17.3,-3.8,-0.9,-0.4,-0.7,-1.0,-0.2,0.2,0.3,-2.7,-0.6,-0.6,-0.9,"($800,000)","($2,000,000)",-3.4,-3.5,0.0,0.0,,0.0,,-1.1,0.4,-1.5,0.0,1.0,1.0,21.77,0.0,70.0,200.0,1.0,22.0
9397,2001,DAL,Christian Laettner,31,53,930,16.7,0.5539999999999999,0.009000000000000001,0.254,9.2,16.0,12.7,12.0,2.2,2.1,16.3,21.0,,1.3,1.3,2.6,0.134,,0.1,1.1,1.3,0.8,0.067,0.067,17.6,laettch01,4.99,19805,82,0.17,0.544,344101,0.5429999999999999,1.14,0.91,-0.04,-0.88,-1.26,-0.09,23.50%,-0.02,-0.5,1.3,1.2,2.4,0.3,0.8,0.9,0.2,-1.4,0.2,-0.7,-0.7,-0.2,4.3,1.5,0.7,0.7,0.0,1.6,0.0,0.4,1.2,1.8,0.3,0.4,-1.2,0.2,17.5,16.3,1.2,0.3,0.8,1.2,0.0,0.0,0.4,0.6,1.2,0.3,0.4,0.6,"$4,300,000 ","$6,200,000 ",-1.4,-0.2,0.48,0.9,"$4,900,000 ",1.5,"$7,900,000 ",2.0,1.1,1.0,4.2,4.2,5.0,31.46,8.0,83.0,235.0,4.0,32.0
9398,2001,ATL,Dion Glover,22,57,929,12.3,0.461,0.13699999999999998,0.205,4.7,11.1,7.9,12.9,2.8,0.8,12.8,20.2,,-0.1,0.9,0.8,0.04,,-1.7,0.0,-1.7,0.1,-0.006,0.046,17.6,glovedi01,-6.04,19730,82,0.17,0.5,333601,0.502,-0.29,0.97,-0.08,-1.0,-1.4,-1.71,23.50%,-0.4,-7.1,-0.03,-1.7,2.4,-0.4,0.1,-0.1,0.2,-1.2,0.4,-0.7,-1.4,-0.3,-4.4,-3.3,-0.4,-1.6,-1.8,1.6,-0.4,0.0,0.0,1.8,0.0,0.1,-1.8,0.2,16.3,15.2,-1.7,-0.4,0.1,0.1,-1.8,-0.4,0.0,0.0,0.0,0.0,0.1,0.1,"$1,300,000 ","$1,400,000 ",-3.2,-2.5,0.14,-0.1,"$700,000 ",0.0,"$1,200,000 ",0.2,-0.1,0.2,0.1,2.4,2.0,22.28,1.0,77.0,228.0,2.0,22.0
9399,2001,GSW,Corie Blount,32,38,918,14.3,0.46799999999999997,0.032,0.275,15.6,21.3,18.2,8.9,1.6,1.3,16.6,15.3,,0.5,0.6,1.1,0.06,,-1.3,0.2,-1.1,0.2,0.027000000000000003,0.033,12.8,blounco01,-8.65,19780,82,0.17,0.47,340391,0.47,1.38,-0.27,-0.11,0.36,-0.58,0.89,23.20%,0.21,0.56,-2.19,-1.3,2.4,-0.3,0.2,1.8,0.2,-1.6,0.0,-0.3,0.1,0.0,-5.1,1.9,-1.6,-3.5,-1.5,1.6,-0.4,0.0,0.3,1.8,0.1,0.1,-1.8,0.2,24.2,21.9,-1.3,-0.3,0.2,0.4,-1.5,-0.4,0.0,0.1,0.3,0.1,0.1,0.3,"$1,700,000 ","$2,600,000 ",-2.2,-1.8,0.25,0.1,"$1,300,000 ",0.2,"$1,800,000 ",0.4,0.1,0.3,0.5,4.3,4.0,32.08,7.0,81.0,240.0,4.0,32.0
9400,2001,WAS,Courtney Alexander,23,27,910,14.2,0.519,0.091,0.266,2.8,7.6,5.1,8.6,1.7,0.2,10.9,24.3,,0.9,0.1,0.9,0.048,,-0.5,-2.7,-3.2,-0.3,0.045,0.003,21.7,alexaco02,-7.31,19680,82,0.17,0.514,331454,0.514,-2.51,-0.73,-0.08,0.09,0.35,-2.79,23.10%,-0.65,-6.6,-0.43,-3.2,2.4,-0.7,-0.3,-0.9,0.2,0.1,0.1,0.2,-0.4,-0.1,-2.2,-3.0,0.1,-5.1,-0.3,1.6,-0.1,0.3,-2.9,1.8,-0.7,-0.6,2.6,0.2,33.7,29.4,-3.2,-0.7,-0.3,-0.9,-0.3,-0.1,0.3,1.0,-2.9,-0.7,-0.6,-1.8,"($300,000)","($2,800,000)",-0.4,-1.7,0.26,0.1,"$1,300,000 ",-0.3,"($400,000)",-0.8,0.9,-1.6,-0.9,2.0,1.0,23.77,0.0,77.0,205.0,2.0,24.0
9401,2001,ATL,Roshown McLeod,25,34,907,10.6,0.475,0.064,0.155,4.5,10.0,7.2,11.2,1.3,0.6,13.9,20.2,,-0.1,0.5,0.4,0.019,,-2.2,-0.9,-3.1,-0.3,-0.006,0.025,17.4,mcleoro01,-6.04,19730,82,0.17,0.5,333601,0.501,-0.96,-1.02,-0.11,-0.93,-0.33,-3.24,23.00%,-0.74,-7.1,-0.03,-3.3,2.4,-0.8,-0.3,-0.3,0.2,-1.5,-0.1,-0.2,-1.8,-0.4,-4.4,-3.3,-0.4,-1.6,-2.2,1.6,-0.5,-0.1,-1.0,1.8,-0.2,-0.2,-1.2,0.2,26.7,23.9,-3.3,-0.8,-0.3,-0.7,-2.2,-0.5,-0.1,-0.3,-1.0,-0.2,-0.2,-0.4,"($300,000)","($2,100,000)",-1.4,-2.2,0.18,0.0,"$800,000 ",-0.2,$0 ,-0.8,-0.3,-0.4,-0.6,2.9,3.0,25.21,2.0,80.0,221.0,3.0,25.0
9402,2001,ORL,Andrew DeClercq,27,67,903,12.8,0.57,0.0,0.425,10.9,18.3,14.5,5.6,2.3,2.7,18.2,13.7,,1.0,1.4,2.5,0.132,,-1.6,1.4,-0.2,0.4,0.055,0.077,11.2,declean01,0.39,19955,82,0.17,0.513,344266,0.512,-1.42,1.36,-0.05,1.96,-1.7,0.19,22.60%,0.04,2.18,-0.34,-0.2,2.4,0.0,0.4,0.2,0.3,-1.0,0.2,-0.9,-1.2,-0.3,0.1,2.5,-0.5,0.3,-1.7,1.6,-0.4,0.0,1.6,1.8,0.4,0.4,-3.3,0.2,13.5,12.7,-0.2,0.0,0.4,0.5,-1.7,-0.4,0.0,0.0,1.6,0.4,0.4,0.5,"$2,900,000 ","$3,300,000 ",-2.8,-1.6,0.28,0.1,"$1,500,000 ",0.5,"$3,300,000 ",1.1,0.0,1.1,1.4,4.2,5.0,28.0,5.0,82.0,230.0,4.0,28.0
9403,2001,ATL,Chris Crawford,25,47,901,9.5,0.519,0.081,0.307,3.4,10.2,6.8,6.9,1.2,1.3,16.8,18.3,,0.1,0.5,0.6,0.031,,-3.0,-0.9,-3.9,-0.4,0.005,0.026000000000000002,15.2,crawfch01,-6.04,19730,82,0.17,0.5,333601,0.499,-2.67,-0.77,-0.08,0.56,-1.09,-3.97,22.80%,-0.91,-7.1,-0.03,-4.0,2.4,-0.9,-0.5,-1.0,0.2,-1.2,-0.2,-0.6,-2.7,-0.6,-4.4,-3.3,-0.4,-1.6,-3.1,1.6,-0.7,-0.3,-0.9,1.8,-0.2,-0.1,-2.2,0.2,19.2,17.7,-4.0,-0.9,-0.5,-0.8,-3.1,-0.7,-0.3,-0.5,-0.9,-0.2,-0.1,-0.2,"($1,000,000)","($2,500,000)",-2.7,-3.3,0.03,0.0,"$800,000 ",-0.1,"$700,000 ",-1.2,-0.8,-0.4,-0.2,3.4,4.0,25.73,3.0,81.0,235.0,3.0,26.0
9404,2001,NJN,Kendall Gill,32,31,892,10.1,0.39,0.043,0.27899999999999997,4.0,13.1,8.4,16.7,2.8,0.6,11.7,20.9,,-1.1,0.8,-0.4,-0.021,,-3.4,0.2,-3.2,-0.3,-0.062,0.040999999999999995,18.5,gillke01,-5.91,19730,82,0.17,0.504,339590,0.509,0.59,0.87,-0.21,-3.67,-0.13,-2.34,22.60%,-0.53,-1.51,-1.12,-3.5,2.4,-0.8,-0.3,0.0,0.0,-3.2,0.4,-0.1,-2.8,-0.6,-2.9,0.7,-0.9,-3.0,-3.6,1.6,-0.8,-0.4,0.2,1.8,0.0,0.1,-3.8,0.2,28.8,25.5,-3.5,-0.8,-0.3,-0.9,-3.6,-0.8,-0.4,-1.2,0.2,0.0,0.1,0.3,"($500,000)","($2,900,000)",-1.0,-2.1,0.2,0.0,"$900,000 ",-0.3,"($300,000)",-0.9,-1.2,0.3,-0.8,1.9,2.0,32.69,10.0,77.0,195.0,2.0,33.0
9405,2001,TOR,Corliss Williamson,27,42,886,12.1,0.51,0.006,0.4,7.1,12.5,9.7,6.3,0.9,1.0,14.5,22.6,,0.3,0.6,0.8,0.045,,-2.3,-1.8,-4.1,-0.5,0.013999999999999999,0.031,19.3,willico02,1.79,19955,82,0.17,0.51,350676,0.51,-1.87,-1.31,-0.16,-0.69,-0.9,-4.77,22.20%,-1.06,0.89,0.25,-4.5,2.4,-1.0,-0.6,-0.3,0.2,-1.6,-0.2,-0.5,-2.4,-0.5,2.8,3.5,0.0,-1.0,-2.5,1.6,-0.5,-0.2,-2.1,1.8,-0.5,-0.4,-0.4,0.2,21.1,19.3,-4.5,-1.0,-0.6,-1.1,-2.5,-0.5,-0.2,-0.3,-2.1,-0.5,-0.4,-0.8,"($1,500,000)","($3,800,000)",-1.2,-2.7,0.11,-0.1,"$600,000 ",-0.3,"($200,000)",-1.5,-0.5,-1.1,-0.8,3.3,3.0,27.16,5.0,79.0,245.0,3.0,27.0
9406,2001,CHI,Michael Ruffin,24,45,879,10.1,0.48,0.0,0.856,13.1,22.6,17.7,6.9,1.8,3.2,27.1,9.0,,0.2,0.9,1.0,0.055999999999999994,,-3.3,1.8,-1.6,0.1,0.009000000000000001,0.047,6.6,ruffimi01,-10.19,19855,82,0.17,0.495,337292,0.495,-0.33,0.99,-0.18,1.21,-1.06,0.81,22.10%,0.18,0.3,-2.51,-1.7,2.4,-0.4,0.1,0.7,0.1,-2.5,0.0,-0.6,-2.2,-0.5,-5.5,1.0,-1.5,-4.7,-3.8,1.6,-0.8,-0.5,2.1,1.8,0.5,0.5,-5.8,0.2,19.5,17.9,-1.7,-0.4,0.1,0.1,-3.8,-0.8,-0.5,-0.8,2.1,0.5,0.5,1.0,"$1,300,000 ","$1,500,000 ",-3.2,-2.5,0.14,-0.1,"$700,000 ",0.0,"$1,200,000 ",0.2,-1.2,1.4,0.1,4.5,4.0,24.03,1.0,81.0,246.0,4.0,24.0
9407,2001,LAC,Cherokee Parks,28,52,876,12.5,0.506,0.025,0.114,7.8,16.6,12.3,7.5,1.2,2.0,11.1,14.7,,0.8,0.8,1.6,0.08900000000000001,,-1.5,0.4,-1.2,0.2,0.045,0.045,13.1,parksch02,-2.45,20030,82,0.17,0.514,340552,0.514,-1.11,-0.4,-0.15,1.24,-1.34,-1.61,21.90%,-0.35,-5.58,0.53,-1.1,2.4,-0.2,0.2,-0.1,0.2,-0.9,-0.2,-0.7,-1.7,-0.4,-1.4,-2.1,0.1,-1.1,-1.6,1.6,-0.4,0.0,0.5,1.8,0.1,0.2,-2.2,0.2,16.8,15.6,-1.1,-0.2,0.2,0.3,-1.6,-0.4,0.0,0.0,0.5,0.1,0.2,0.3,"$1,900,000 ","$2,400,000 ",-2.6,-1.9,0.23,0.0,"$1,100,000 ",0.2,"$1,900,000 ",0.5,0.0,0.5,0.6,4.3,5.0,28.31,5.0,83.0,235.0,4.0,28.0
9408,2001,PHI,Dikembe Mutombo,34,26,875,19.6,0.58,0.0,0.6779999999999999,15.7,25.7,20.8,4.1,0.5,5.5,16.5,16.2,,1.9,1.8,3.7,0.201,,-0.2,2.6,2.4,1.0,0.10300000000000001,0.098,13.5,mutomdi01,3.92,19855,82,0.17,0.518,338643,0.516,-1.81,0.59,-0.07,2.04,0.32,1.14,22.00%,0.25,-2.1,1.36,2.5,2.4,0.6,1.0,0.5,0.3,-0.6,-0.6,0.2,-0.3,-0.1,0.3,-0.3,0.1,3.6,-0.2,1.6,0.0,0.3,2.7,1.8,0.6,0.7,-2.9,0.2,33.7,29.2,2.5,0.6,1.0,3.1,-0.2,0.0,0.3,1.0,2.7,0.6,0.7,2.1,"$5,400,000 ","$14,900,000 ",1.2,1.8,0.73,2.7,"$13,200,000 ",3.3,"$15,500,000 ",2.7,0.9,1.8,8.8,5.0,5.0,34.61,9.0,86.0,245.0,5.0,35.0
9409,2001,PHI,Jumaine Jones,21,65,866,14.2,0.51,0.218,0.193,8.4,16.1,12.3,6.3,1.8,1.3,11.6,17.6,,0.9,1.4,2.3,0.125,,-0.8,0.3,-0.4,0.3,0.049,0.076,15.6,jonesju01,3.92,19855,82,0.17,0.518,338643,0.519,-1.54,-0.02,-0.11,1.38,-1.73,-1.91,21.80%,-0.42,-2.1,1.36,-0.5,2.4,-0.1,0.3,-0.1,0.2,-0.2,0.1,-0.9,-1.0,-0.2,0.3,-0.3,0.1,3.6,-0.9,1.6,-0.2,0.2,0.3,1.8,0.1,0.1,-1.2,0.2,13.3,12.6,-0.5,-0.1,0.3,0.4,-0.9,-0.2,0.2,0.2,0.3,0.1,0.1,0.2,"$2,400,000 ","$2,800,000 ",-2.3,-1.5,0.29,0.1,"$1,600,000 ",0.4,"$2,900,000 ",0.9,0.5,0.4,1.1,3.4,3.0,21.98,1.0,80.0,218.0,3.0,22.0
9410,2001,CHI,Corey Benjamin,22,65,857,8.8,0.45299999999999996,0.268,0.275,5.1,8.9,6.9,14.6,1.8,1.4,15.7,21.8,,-0.8,0.3,-0.5,-0.027999999999999997,,-2.9,-2.4,-5.3,-0.7,-0.045,0.017,18.4,benjaco01,-10.19,19855,82,0.17,0.495,337292,0.49700000000000005,0.05,0.04,-0.02,-1.54,-1.74,-3.2,21.60%,-0.69,0.3,-2.51,-5.7,2.5,-1.2,-0.8,0.2,0.2,-1.3,0.0,-0.9,-1.6,-0.4,-5.5,1.0,-1.5,-4.7,-3.2,1.6,-0.7,-0.3,-2.6,1.8,-0.6,-0.5,-0.6,0.2,13.2,12.4,-5.7,-1.2,-0.8,-1.0,-3.2,-0.7,-0.3,-0.4,-2.6,-0.6,-0.5,-0.6,"($2,500,000)","($3,500,000)",-4.4,-5.0,0.0,0.0,,0.0,,-2.2,-0.8,-1.3,0.0,2.1,1.0,22.94,2.0,78.0,200.0,2.0,23.0
9411,2001,POR,Greg Anthony,33,58,856,12.0,0.525,0.628,0.138,3.0,5.4,4.3,14.8,2.5,0.3,13.8,16.9,,0.9,0.7,1.6,0.09,,1.1,-1.4,-0.3,0.4,0.051,0.039,14.6,anthogr01,4.9,19780,82,0.17,0.539,337428,0.54,-1.17,0.33,0.14,1.22,-1.57,-1.19,21.60%,-0.26,3.1,0.56,-0.6,2.5,-0.1,0.3,-0.3,0.4,1.1,0.3,-0.8,0.7,0.2,3.3,2.4,0.3,1.6,1.0,1.6,0.2,0.6,-1.7,1.8,-0.4,-0.3,2.7,0.2,14.8,13.8,-0.6,-0.1,0.3,0.4,1.0,0.2,0.6,0.8,-1.7,-0.4,-0.3,-0.4,"$2,300,000 ","$2,900,000 ",-1.9,-1.3,0.31,0.2,"$1,900,000 ",0.4,"$2,900,000 ",0.8,1.6,-0.8,1.2,1.0,1.0,33.22,9.0,72.0,176.0,1.0,33.0
9412,2001,LAL,Mike Penberthy,26,53,851,11.2,0.5670000000000001,0.626,0.14,1.3,7.0,4.2,12.4,1.4,0.2,12.6,14.2,,1.3,0.2,1.6,0.08800000000000001,,0.8,-2.6,-1.8,0.0,0.075,0.013000000000000001,12.4,penbemi01,4.01,19905,82,0.17,0.535,345089,0.534,-2.17,-1.1,0.2,2.71,-1.43,-1.99,21.40%,-0.43,4.81,0.0,-2.0,2.5,-0.4,0.0,-1.0,0.5,1.7,0.0,-0.7,0.4,0.1,5.5,4.5,0.4,-1.5,0.8,1.6,0.2,0.5,-2.8,1.8,-0.6,-0.5,3.6,0.2,16.1,14.9,-2.0,-0.4,0.0,0.0,0.8,0.2,0.5,0.8,-2.8,-0.6,-0.5,-0.8,"$1,000,000 ","$1,000,000 ",-1.8,-1.9,0.23,0.0,"$1,100,000 ",0.0,"$1,000,000 ",0.0,1.4,-1.4,0.0,1.2,1.0,26.18,0.0,75.0,185.0,1.0,26.0
9413,2001,BOS,Kenny Anderson,30,33,849,12.2,0.47600000000000003,0.145,0.313,2.1,8.2,5.0,26.5,2.7,0.2,16.8,16.6,,0.4,0.7,1.1,0.063,,-2.0,-1.2,-3.2,-0.3,0.023,0.04,13.8,anderke01,-2.68,19830,82,0.17,0.521,338456,0.522,0.87,0.53,0.14,-2.93,-0.44,-1.98,21.40%,-0.42,3.13,-1.27,-3.2,2.5,-0.7,-0.3,0.0,0.3,-1.5,0.4,-0.2,-1.0,-0.2,-1.4,3.3,-1.0,-1.3,-2.0,1.6,-0.4,-0.1,-1.3,1.8,-0.3,-0.2,-0.7,0.2,25.7,22.9,-3.2,-0.7,-0.3,-0.7,-2.0,-0.4,-0.1,-0.1,-1.3,-0.3,-0.2,-0.5,"($200,000)","($1,900,000)",-1.1,-2.1,0.21,0.0,"$900,000 ",-0.3,"($100,000)",-0.7,-0.2,-0.6,-0.7,1.0,1.0,30.32,9.0,72.0,168.0,1.0,30.0
9414,2001,VAN,Isaac Austin,31,52,845,8.3,0.39299999999999996,0.08900000000000001,0.14800000000000002,6.8,23.1,15.0,11.2,1.2,1.9,15.8,18.5,,-1.3,0.9,-0.5,-0.026000000000000002,,-5.3,0.5,-4.8,-0.6,-0.075,0.049,15.6,austiis01,-5.47,19780,82,0.17,0.51,336707,0.515,0.23,-0.45,-0.29,-2.95,-1.41,-4.58,21.40%,-0.98,-3.66,-0.58,-5.2,2.5,-1.1,-0.7,-0.2,0.0,-3.8,-0.2,-0.7,-4.9,-1.1,-3.6,0.0,-0.9,-1.9,-5.8,1.6,-1.2,-0.9,0.6,1.8,0.1,0.2,-6.4,0.2,16.3,15.1,-5.2,-1.1,-0.7,-1.1,-5.8,-1.2,-0.9,-1.4,0.6,0.1,0.2,0.3,"($2,000,000)","($3,700,000)",-3.1,-4.1,0.0,0.0,,0.0,,-1.8,-2.4,0.5,0.0,4.4,5.0,31.46,7.0,82.0,255.0,4.0,32.0
9415,2001,BOS,Tony Battie,24,40,845,15.2,0.562,0.015,0.34299999999999997,9.7,23.1,16.1,3.3,1.7,5.4,13.8,14.4,,1.0,1.3,2.3,0.131,,-2.9,1.5,-1.5,0.1,0.057,0.07400000000000001,12.4,battito01,-2.68,19830,82,0.17,0.521,338456,0.519,-3.54,2.04,-0.12,2.51,-0.9,0.1,21.30%,0.02,3.13,-1.27,-1.2,2.5,-0.2,0.2,-1.0,0.2,-0.5,-0.2,-0.5,-2.0,-0.4,-1.4,3.3,-1.0,-1.3,-2.9,1.6,-0.6,-0.3,1.8,1.8,0.4,0.4,-4.7,0.2,21.1,19.2,-1.2,-0.2,0.2,0.4,-2.9,-0.6,-0.3,-0.5,1.8,0.4,0.4,0.9,"$1,800,000 ","$2,600,000 ",-1.9,-1.6,0.28,0.1,"$1,600,000 ",0.2,"$2,000,000 ",0.5,-0.7,1.2,0.6,4.8,5.0,24.98,3.0,83.0,230.0,5.0,25.0
9416,2001,GSW,Adam Keefe,30,67,836,9.7,0.45,0.019,0.396,10.5,16.4,13.3,6.5,1.7,1.7,17.6,11.5,,0.1,0.5,0.6,0.032,,-3.5,0.1,-3.4,-0.3,0.005,0.027000000000000003,9.5,keefead01,-8.65,19780,82,0.17,0.47,340391,0.47,-0.98,0.07,-0.19,1.27,-1.82,-1.46,21.10%,-0.31,0.56,-2.19,-3.6,2.5,-0.8,-0.3,0.4,0.1,-1.8,0.0,-1.0,-2.3,-0.5,-5.1,1.9,-1.6,-3.5,-3.9,1.6,-0.8,-0.5,0.2,1.8,0.0,0.1,-4.1,0.2,12.5,11.8,-3.6,-0.8,-0.3,-0.4,-3.9,-0.8,-0.5,-0.6,0.2,0.0,0.1,0.1,"($500,000)","($900,000)",-4.3,-4.0,0.0,0.0,,0.0,,-0.9,-1.2,0.3,0.0,3.9,4.0,30.94,8.0,81.0,230.0,4.0,31.0
9417,2001,MIN,Dean Garrett,34,70,831,12.5,0.511,0.0,0.25,8.8,21.1,14.9,4.1,1.6,4.2,12.6,10.8,,0.7,1.2,1.9,0.109,,-2.8,1.5,-1.3,0.1,0.04,0.069,9.4,garrede01,2.11,19830,82,0.17,0.523,345197,0.523,-2.97,1.28,-0.22,2.42,-1.89,-1.16,21.00%,-0.24,3.09,-0.11,-1.3,2.5,-0.3,0.2,-0.8,0.1,-1.2,-0.2,-1.0,-3.0,-0.6,2.3,3.1,-0.1,-0.2,-3.1,1.6,-0.6,-0.3,1.8,1.8,0.4,0.4,-4.9,0.2,11.9,11.2,-1.3,-0.3,0.2,0.2,-3.1,-0.6,-0.3,-0.3,1.8,0.4,0.4,0.5,"$1,700,000 ","$1,800,000 ",-2.9,-2.1,0.2,0.0,"$900,000 ",0.1,"$1,600,000 ",0.4,-0.8,1.2,0.4,4.3,5.0,34.18,4.0,82.0,225.0,4.0,34.0
9418,2001,VAN,Tony Massenburg,33,52,823,9.6,0.507,0.0,0.35200000000000004,10.5,18.6,14.6,1.8,0.6,2.4,17.3,15.4,,0.1,0.6,0.7,0.040999999999999995,,-4.5,-1.2,-5.7,-0.8,0.006,0.035,12.7,masseto01,-5.47,19780,82,0.17,0.51,336707,0.51,-4.34,-0.94,-0.24,1.21,-1.46,-5.52,20.80%,-1.15,-3.66,-0.58,-6.1,2.5,-1.3,-0.9,-0.8,0.1,-2.0,-0.4,-0.8,-3.9,-0.8,-3.6,0.0,-0.9,-1.9,-4.8,1.6,-1.0,-0.6,-1.3,1.8,-0.3,-0.2,-3.4,0.2,15.8,14.7,-6.1,-1.3,-0.9,-1.3,-4.8,-1.0,-0.6,-1.0,-1.3,-0.3,-0.2,-0.3,"($2,800,000)","($5,000,000)",-3.2,-4.5,0.0,0.0,,0.0,,-2.3,-1.7,-0.6,0.0,4.0,4.0,33.51,8.0,81.0,220.0,4.0,34.0
9419,2001,DAL,Greg Buckner,24,37,820,12.1,0.503,0.036000000000000004,0.42200000000000004,8.4,12.9,10.7,8.8,2.1,0.8,10.6,14.1,,1.1,0.9,2.0,0.11800000000000001,,-0.1,1.0,0.9,0.6,0.065,0.053,12.6,buckngr01,4.99,19805,82,0.17,0.544,344101,0.545,-0.4,0.09,-0.19,0.64,-0.81,-0.47,20.70%,-0.1,-0.5,1.3,0.8,2.5,0.2,0.6,0.4,0.1,-1.3,0.2,-0.4,-1.0,-0.2,4.3,1.5,0.7,0.7,-0.3,1.6,-0.1,0.3,1.1,1.8,0.2,0.3,-1.4,0.2,22.2,20.0,0.8,0.2,0.6,1.3,-0.3,-0.1,0.3,0.7,1.1,0.2,0.3,0.6,"$3,600,000 ","$6,700,000 ",-0.6,0.0,0.51,1.1,"$5,700,000 ",1.5,"$7,400,000 ",1.6,0.8,0.8,3.9,2.3,2.0,24.38,1.0,76.0,210.0,2.0,24.0
9420,2001,CLE,Bimbo Coles,32,47,804,9.3,0.44,0.067,0.23399999999999999,1.3,5.6,3.5,27.9,1.8,0.5,18.3,18.1,,-0.3,0.3,0.0,0.0,,-3.1,-2.7,-5.8,-0.8,-0.018000000000000002,0.018000000000000002,14.8,colesbi01,-4.87,19830,82,0.17,0.509,335666,0.511,-0.02,-0.44,0.09,-4.27,-1.33,-6.06,20.30%,-1.23,-5.58,-0.05,-6.1,2.5,-1.2,-0.8,-0.2,0.2,-2.6,0.1,-0.7,-3.2,-0.6,-2.6,-3.1,0.0,-2.2,-3.2,1.6,-0.6,-0.3,-2.9,1.8,-0.6,-0.5,-0.3,0.2,17.1,15.8,-6.1,-1.2,-0.8,-1.5,-3.2,-0.6,-0.3,-0.5,-2.9,-0.6,-0.5,-0.9,"($2,700,000)","($5,400,000)",-2.9,-4.4,0.0,0.0,,0.0,,-2.2,-0.8,-1.4,0.0,1.0,1.0,32.78,10.0,73.0,180.0,1.0,33.0
9421,2001,DET,Jerome Williams,27,33,804,14.9,0.501,0.01,0.44799999999999995,12.8,24.4,18.5,6.4,2.5,0.9,16.3,15.5,,0.7,1.4,2.1,0.125,,-1.6,1.9,0.3,0.5,0.042,0.083,13.0,willije01,-2.23,19855,82,0.17,0.498,340824,0.498,-0.76,0.65,-0.15,0.75,-0.59,0.05,20.20%,0.01,-3.6,0.18,0.2,2.5,0.0,0.5,0.4,0.2,-1.6,0.3,-0.3,-1.0,-0.2,-3.3,-0.4,-0.7,1.1,-1.7,1.6,-0.3,0.0,2.0,1.8,0.4,0.5,-3.7,0.2,24.4,21.7,0.2,0.0,0.5,1.1,-1.7,-0.3,0.0,0.0,2.0,0.4,0.5,1.1,"$3,000,000 ","$6,000,000 ",-1.3,-0.6,0.42,0.6,"$3,600,000 ",0.9,"$5,200,000 ",1.2,0.0,1.2,2.5,3.9,4.0,27.73,4.0,81.0,206.0,4.0,28.0
9422,2001,DET,Corliss Williamson,27,27,800,18.4,0.557,0.0,0.332,7.0,15.7,11.2,6.7,2.2,0.7,10.9,22.4,,1.3,1.1,2.4,0.14400000000000002,,-0.1,0.0,-0.1,0.4,0.078,0.066,20.0,willico02,-2.23,19855,82,0.17,0.498,340824,0.495,-1.75,0.17,-0.03,1.71,-0.09,0.04,20.10%,0.01,-3.6,0.18,0.2,2.5,0.0,0.4,-0.4,0.3,0.9,0.2,0.0,1.0,0.2,-3.3,-0.4,-0.7,1.1,0.3,1.7,0.1,0.4,0.0,1.8,0.0,0.1,0.3,0.2,29.6,25.8,0.2,0.0,0.4,1.4,0.3,0.1,0.4,1.2,0.0,0.0,0.1,0.2,"$3,000,000 ","$7,000,000 ",-0.4,-0.1,0.49,0.9,"$5,100,000 ",1.1,"$5,800,000 ",1.2,1.1,0.1,2.9,3.4,3.0,27.16,5.0,79.0,245.0,3.0,27.0
