Player,Pos,G,GS,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,MPG
Vince Carter,SG,73,73,2785,7.859245960502693,18.83375224416517,1.2021543985637342,3.141113105924596,4.34326750448833,5.3903052064631956,1.2280071813285458,3.283303411131059,4.498384201077199,1.1375224416517056,0.8402154398563734,2.882585278276481,2.740394973070018,21.26391382405745,20.0,0.501,0.16699999999999998,0.28600000000000003,3.9,10.6,7.2,28.0,1.7,1.7,12.0,32.5,2.6,3.4,6.0,0.10300000000000001,3.5,0.2,3.6,38.15068493150685
Sam Cassell,PG,81,81,2838,7.864693446088794,16.109936575052853,0.9386892177589852,2.3594080338266386,3.6659619450317122,4.1987315010570825,0.5581395348837209,2.8794926004228327,7.509513742071881,1.2938689217758985,0.22832980972515857,2.7906976744186047,3.1331923890063424,20.334038054968286,22.8,0.5660000000000001,0.146,0.261,1.9,8.7,5.5,38.0,1.9,0.5,13.5,27.2,8.8,3.3,12.1,0.205,4.1,0.3,4.4,35.03703703703704
Doug Christie,SG,82,82,2780,4.105035971223021,8.909352517985612,0.6345323741007194,1.8388489208633092,1.916546762589928,2.227338129496403,0.8935251798561151,3.366906474820144,4.493525179856115,1.9553956834532373,0.5309352517985612,2.0071942446043165,2.4086330935251796,10.76115107913669,14.0,0.544,0.20600000000000002,0.25,2.9,10.4,6.7,18.6,2.8,1.0,16.9,14.9,3.4,2.4,5.7,0.099,-0.3,1.1,0.8,33.90243902439025
Jamal Crawford,SG,80,73,2811,6.518676627534685,16.87940234791889,2.113127001067236,6.672358591248666,2.5613660618996796,3.073639274279616,0.5891141942369263,3.0352187833511204,5.1867662753468515,1.4215581643543223,0.37139807897545357,2.471718249733191,2.061899679829242,17.711846318036287,15.9,0.486,0.395,0.182,1.7,9.5,5.5,27.5,2.1,0.8,11.9,25.7,1.9,2.1,4.1,0.069,1.9,-0.5,1.4,35.1375
Eddy Curry,PF,73,63,2154,6.969359331476324,14.03899721448468,0.016713091922005572,0.016713091922005572,3.9275766016713094,5.84958217270195,2.389972144846797,5.147632311977716,1.136490250696379,0.40111420612813375,1.3871866295264625,2.9582172701949863,4.311977715877438,17.88300835654596,14.8,0.5379999999999999,0.001,0.41700000000000004,7.1,16.1,11.4,6.2,0.6,2.8,15.1,24.3,1.1,1.8,3.0,0.066,-1.7,-1.1,-2.8,29.506849315068493
Erick Dampier,C,74,74,2403,5.213483146067416,9.737827715355806,0.0,0.0299625468164794,3.250936329588015,4.97378277153558,5.153558052434457,8.134831460674157,0.898876404494382,0.4943820224719101,2.052434456928839,1.9625468164794009,3.400749063670412,13.677902621722847,20.1,0.573,0.003,0.511,16.1,25.5,20.8,4.3,0.7,4.1,14.1,17.8,5.5,3.4,8.9,0.17800000000000002,1.3,-0.3,1.0,32.472972972972975
Antonio Davis,C,15,15,538,3.078066914498141,8.029739776951672,0.0,0.0,2.4758364312267656,3.2788104089219328,3.2788104089219328,6.28996282527881,0.9368029739776951,0.5353159851301115,0.5353159851301115,1.4052044609665426,3.011152416356877,8.631970260223047,10.6,0.456,0.0,0.408,10.4,20.2,15.3,4.5,0.8,1.1,12.9,14.7,0.1,0.7,0.9,0.078,-3.1,-0.6,-3.7,35.86666666666667
Baron Davis,PG,67,66,2686,7.425167535368577,18.790766939687266,2.5063291139240507,7.800446760982874,3.176470588235294,4.717795979151154,0.8845867460908413,2.962025316455696,6.714817572598659,2.1176470588235294,0.3618763961280715,2.8816083395383467,2.3857036485480267,20.5331347728965,20.7,0.49200000000000005,0.415,0.251,2.7,9.6,6.1,37.9,3.2,0.8,12.1,30.1,4.3,3.2,7.5,0.133,4.7,0.5,5.2,40.08955223880597
Ricky Davis,SG,22,22,796,6.060301507537688,14.06532663316583,0.7688442211055276,2.170854271356784,2.306532663316583,3.391959798994975,0.8140703517587939,4.658291457286432,5.020100502512563,1.1306532663316584,0.36180904522613067,3.0753768844221105,2.306532663316583,15.195979899497488,14.2,0.488,0.154,0.24100000000000002,2.5,14.3,8.4,24.6,1.7,0.7,16.5,23.2,0.1,0.6,0.7,0.04,-0.2,-0.6,-0.8,36.18181818181818
Vlade Divac,C,81,81,2317,4.878722485973241,10.378938282261545,0.03107466551575313,0.20198532585239534,2.641346568839016,4.0397065170479065,2.1130772550712127,5.080707811825636,6.712127751402676,0.8856279671989642,1.1963746223564955,2.687958567112646,3.4492878722485973,12.429866206301252,16.3,0.511,0.019,0.389,6.8,15.6,11.3,28.7,1.3,2.3,18.1,18.6,3.5,1.8,5.3,0.11,1.2,0.8,2.0,28.604938271604937
Tim Duncan,PF,69,68,2527,8.433715868618915,16.82469331222794,0.02849228333992877,0.1709537000395726,5.014641867827463,8.376731301939058,3.2338741590819153,9.003561535417491,3.034428175702414,0.8832607835377918,2.635536208943411,2.6070439256034823,2.3363672338741592,21.910565888405223,27.1,0.534,0.01,0.498,10.2,27.6,19.0,17.4,1.3,5.3,11.3,29.7,5.9,7.2,13.1,0.249,5.2,3.3,8.5,36.6231884057971
Mike Dunleavy,SF,75,69,2336,4.977739726027397,11.095890410958903,1.4486301369863013,3.9143835616438354,2.1113013698630136,2.8510273972602738,1.340753424657534,5.470890410958904,3.3904109589041096,1.047945205479452,0.20034246575342465,2.203767123287671,2.6044520547945202,13.51541095890411,15.1,0.547,0.353,0.257,4.2,17.2,10.7,16.1,1.6,0.4,15.1,18.6,3.0,2.2,5.2,0.107,1.0,0.3,1.3,31.14666666666667
Michael Finley,SG,72,72,2778,6.660907127429805,15.019438444924406,1.9438444924406046,4.794816414686825,2.125269978401728,2.5010799136069113,1.0107991360691144,3.200863930885529,2.7473002159827216,1.0885529157667386,0.5053995680345572,1.0755939524838012,1.529157667386609,17.390928725701944,17.8,0.539,0.319,0.16699999999999998,3.0,9.9,6.4,11.7,1.6,1.0,6.3,20.9,7.0,0.5,7.6,0.131,3.0,-1.2,1.8,38.583333333333336
Steve Francis,PG,79,79,3194,5.072010018785222,12.58985597996243,0.8227927363807138,2.817783343769568,3.7983719474013773,4.902943018159048,1.3074514715090795,3.572949279899812,5.556668753913588,1.5666875391358797,0.3944896681277395,3.313713212273012,2.896681277395116,14.765184721352535,15.8,0.501,0.22399999999999998,0.389,4.5,11.1,8.0,28.3,2.4,0.8,18.3,24.0,2.4,4.7,7.1,0.107,0.5,0.9,1.4,40.43037974683544
Kevin Garnett,PF,82,82,3231,8.958217270194986,17.949860724233982,0.12256267409470752,0.479108635097493,4.100278551532034,5.181058495821727,2.7298050139275767,9.961002785515321,4.557103064066852,1.3370473537604457,1.9832869080779945,2.362116991643454,2.2506963788300838,22.139275766016713,29.4,0.547,0.027000000000000003,0.289,9.1,30.0,20.1,24.4,2.0,4.0,10.5,29.6,10.4,8.0,18.3,0.272,6.8,3.3,10.2,39.40243902439025
Pau Gasol,PF,78,78,2458,7.4109031733116355,15.363710333604557,0.05858421480878763,0.21969080553295361,5.345809601301871,7.484133441822619,3.0170870626525628,5.770545158665581,2.8999186330349875,0.6444263628966639,1.9332790886899918,2.7388120423108218,2.709519934906428,20.226200162733928,21.7,0.542,0.013999999999999999,0.48700000000000004,9.4,18.3,13.8,14.9,0.9,3.9,12.8,26.8,5.3,2.8,8.1,0.159,2.9,0.1,2.9,31.512820512820515
Manu Ginóbili,SG,77,38,2260,5.256637168141593,12.568141592920353,1.4017699115044246,3.9026548672566372,3.807079646017699,4.746902654867257,1.3699115044247787,4.109734513274336,4.635398230088495,2.1663716814159293,0.25486725663716814,2.5646017699115045,2.8831858407079647,15.722123893805309,18.5,0.536,0.311,0.37799999999999995,4.3,12.6,8.5,22.5,3.2,0.5,14.9,22.1,4.0,5.1,9.1,0.19399999999999998,1.5,3.1,4.7,29.350649350649352
Gordan Giriček,SF,48,25,1435,4.716376306620209,10.71219512195122,1.154006968641115,2.834843205574913,1.680836236933798,2.03205574912892,0.9282229965156794,3.1860627177700347,2.0069686411149825,1.0285714285714285,0.2508710801393728,1.5804878048780489,2.4585365853658536,12.26759581881533,11.9,0.528,0.265,0.19,2.9,10.3,6.5,9.3,1.5,0.5,12.0,16.6,1.4,-0.2,1.2,0.04,-0.7,-1.6,-2.3,29.895833333333332
Brian Grant,C,76,76,2303,4.517585757707338,9.582283977420754,0.0,0.015631784628745114,1.34433347807208,1.7194963091619626,2.71993052540165,5.47112462006079,1.078593139383413,0.7972210160660008,0.547112462006079,1.2818063395570993,3.970473295701259,10.379504993486757,12.1,0.502,0.002,0.179,8.7,17.9,13.3,5.3,1.2,1.2,11.0,15.2,2.1,2.8,4.9,0.10099999999999999,-1.8,-0.2,-2.0,30.30263157894737
Richard Hamilton,SG,78,78,2772,6.883116883116884,15.142857142857144,0.2337662337662338,0.8831168831168832,3.857142857142857,4.441558441558442,1.012987012987013,2.6103896103896105,4.025974025974026,1.3376623376623378,0.2207792207792208,2.7272727272727275,2.8831168831168834,17.857142857142858,16.8,0.522,0.057999999999999996,0.293,3.3,8.3,5.8,22.2,2.0,0.5,13.8,25.7,3.8,4.4,8.1,0.141,0.5,0.7,1.2,35.53846153846154
Anfernee Hardaway,SG,42,4,1219,4.695652173913043,12.049220672682527,0.4725184577522559,1.2994257588187037,2.0377358490566038,2.6283839212469235,1.2403609515996719,4.341263330598851,2.3330598851517634,1.2403609515996719,0.35438884331419196,1.9196062346185396,2.3921246923707957,11.901558654634947,13.2,0.506,0.129,0.18100000000000002,3.5,9.3,6.4,18.1,1.7,0.7,12.6,17.2,1.0,0.3,1.3,0.069,-0.4,-0.3,-0.7,29.023809523809526
Matt Harpring,SF,31,31,1134,6.1269841269841265,13.015873015873016,0.25396825396825395,1.0476190476190474,3.4285714285714284,4.984126984126984,2.888888888888889,4.9523809523809526,2.0,0.6984126984126984,0.06349206349206349,2.0634920634920633,3.238095238095238,15.936507936507935,16.1,0.524,0.08,0.38299999999999995,9.8,17.3,13.5,10.9,1.1,0.1,11.9,22.3,1.9,0.9,2.8,0.11599999999999999,1.0,-1.8,-0.8,36.58064516129032
Al Harrington,PF,79,15,2441,6.208930766079475,13.405981155264236,0.30970913560016383,1.1356001638672675,2.7283900040966818,3.716509627201966,2.4039328144203194,5.088078656288406,1.9319950839819744,1.1798443260958622,0.3244571896763621,2.4039328144203194,3.68701351904957,15.455960671855795,14.9,0.514,0.085,0.27699999999999997,7.8,16.9,12.3,10.3,1.8,0.7,13.8,22.9,1.8,4.1,5.9,0.11599999999999999,-0.9,0.2,-0.7,30.89873417721519
Jarvis Hayes,SF,70,42,2044,4.896281800391389,12.240704500978472,0.7045009784735812,2.307240704500978,1.3561643835616437,1.7260273972602738,1.2504892367906066,3.399217221135029,1.86692759295499,1.2504892367906066,0.19373776908023482,1.9373776908023483,2.7651663405088063,11.853228962818003,9.4,0.456,0.188,0.141,3.8,10.9,7.2,9.3,1.8,0.4,13.0,18.4,-0.6,1.1,0.5,0.012,-3.0,-1.0,-4.0,29.2
Nenê,PF,77,77,2504,4.801916932907348,9.057507987220447,0.0,0.02875399361022364,3.450479233226837,5.060702875399361,2.2140575079872202,5.017571884984025,2.415335463258786,1.6677316293929711,0.5894568690095846,2.630990415335463,4.025559105431309,13.054313099041533,14.8,0.578,0.003,0.5589999999999999,6.8,16.0,11.3,10.7,2.4,1.2,18.9,17.0,3.1,3.0,6.1,0.11699999999999999,-0.9,0.7,-0.3,32.51948051948052
Kirk Hinrich,PG,76,66,2706,4.23059866962306,10.9490022172949,1.9157427937915743,4.909090909090909,1.7960088691796008,2.235033259423503,0.5587583148558758,2.8869179600886916,6.878048780487805,1.3436807095343681,0.2793791574279379,2.713968957871397,3.671840354767184,12.172949002217296,13.1,0.51,0.44799999999999995,0.204,1.7,9.0,5.2,32.5,1.9,0.6,18.5,18.2,2.1,1.9,4.1,0.07200000000000001,-0.5,-0.4,-0.8,35.60526315789474
Allan Houston,SG,50,50,1799,6.803779877709839,15.628682601445247,1.7409672040022233,4.042245692051139,3.141745414118955,3.441912173429683,0.40022234574763754,2.0211228460255697,1.9811006114508058,0.7604224569205114,0.040022234574763754,2.0411339633129515,2.101167315175097,18.490272373540854,14.8,0.539,0.259,0.22,1.3,6.4,3.9,10.3,1.1,0.1,10.6,24.7,2.5,0.6,3.1,0.083,1.1,-1.6,-0.5,35.98
Juwan Howard,PF,81,77,2877,6.6193952033368095,14.627737226277373,0.0,0.01251303441084463,3.9791449426485923,4.917622523461939,2.1397288842544318,4.992700729927008,1.9770594369134515,0.6757038581856101,0.27528675703858185,2.227320125130344,3.553701772679875,17.21793534932221,15.6,0.513,0.001,0.336,6.6,16.1,11.2,10.0,1.0,0.6,11.7,23.9,3.6,0.0,3.6,0.059000000000000004,-0.3,-2.5,-2.9,35.51851851851852
Larry Hughes,SG,61,61,2061,7.004366812227074,17.624454148471614,1.3799126637554584,4.0524017467248905,4.663755458515284,5.851528384279476,1.6768558951965065,4.0174672489082965,2.5851528384279474,1.6593886462882095,0.4541484716157205,2.6550218340611353,2.5676855895196504,20.05240174672489,17.6,0.496,0.23,0.332,5.1,12.9,8.9,14.3,2.4,0.9,11.6,28.1,2.1,1.6,3.8,0.08800000000000001,1.7,-0.7,0.9,33.78688524590164
Zydrunas Ilgauskas,C,81,81,2539,6.6073257187869245,13.682552185899961,0.028357621110673494,0.09925167388735723,4.2961795982670345,5.756597085466719,3.9558881449389522,5.302875147695944,1.5454903505317055,0.5529736116581332,2.8499409216226863,2.31114612051989,3.927530523828279,17.539188656951556,20.2,0.541,0.006999999999999999,0.42100000000000004,12.1,16.3,14.2,7.8,0.8,5.6,12.5,23.1,5.0,2.8,7.8,0.147,1.1,-0.2,0.9,31.34567901234568
Allen Iverson,SG,48,47,2040,7.676470588235294,19.852941176470587,1.0058823529411764,3.511764705882353,5.982352941176471,8.029411764705882,0.6,2.541176470588235,5.7176470588235295,2.0294117647058822,0.08823529411764705,3.688235294117647,1.5352941176470587,22.341176470588234,19.3,0.478,0.177,0.40399999999999997,2.0,8.2,5.1,34.4,3.1,0.2,13.6,35.3,0.5,2.3,2.8,0.066,2.7,-0.6,2.1,42.5
Jim Jackson,SF,80,80,3119,4.409105482526451,10.38794485411991,1.8698300737415838,4.67457518435396,1.235011221545367,1.4658544405258096,0.6001923693491503,5.020840012824623,2.6085283744789995,0.9926258416159025,0.2654697018275088,2.0198781660788714,2.6200705354280216,11.923052260339853,12.2,0.54,0.45,0.141,2.1,15.6,9.2,12.8,1.5,0.6,15.5,17.3,2.2,4.4,6.6,0.102,-0.4,1.0,0.6,38.9875
Stephen Jackson,SF,80,78,2940,6.563265306122449,15.440816326530612,1.7755102040816326,5.228571428571429,2.853061224489796,3.6367346938775507,1.1877551020408164,3.3428571428571425,2.987755102040816,1.7387755102040816,0.24489795918367346,2.730612244897959,2.644897959183673,17.755102040816325,16.1,0.521,0.33899999999999997,0.23600000000000002,3.8,10.4,7.1,15.7,2.6,0.5,13.8,25.0,2.7,1.8,4.4,0.07200000000000001,1.0,-0.8,0.1,36.75
LeBron James,SG,79,79,3122,7.172325432415119,17.204356181934656,0.726457399103139,2.502242152466368,4.001281229980782,5.304292120435618,1.1415759128763614,3.8398462524023063,5.361947469570788,1.499039077514414,0.6688020499679693,3.1479820627802693,1.718129404228059,19.07238949391416,18.3,0.488,0.145,0.308,3.5,11.8,7.6,27.8,2.2,1.3,13.9,28.2,2.4,2.6,5.1,0.078,2.3,-0.6,1.7,39.51898734177215
Mike James,PG,55,55,1684,4.553444180522565,10.902612826603324,1.838479809976247,4.831353919239905,1.6247030878859856,2.030878859857482,0.42755344418052255,3.3349168646080756,5.216152019002375,1.4964370546318289,0.04275534441805225,1.7743467933491686,2.4156769596199523,12.570071258907362,14.4,0.5329999999999999,0.44299999999999995,0.18600000000000003,1.4,10.4,6.0,24.4,2.1,0.1,13.1,17.1,2.6,1.2,3.8,0.10800000000000001,0.4,-0.1,0.3,30.618181818181817
Antawn Jamison,SF,82,2,2376,7.3939393939393945,13.833333333333334,0.24242424242424243,0.6060606060606061,3.3333333333333335,4.454545454545455,3.5303030303030303,4.348484848484849,1.0606060606060606,1.2575757575757576,0.4545454545454546,1.2272727272727273,2.6363636363636362,18.363636363636363,21.2,0.581,0.044000000000000004,0.322,10.4,13.5,11.9,4.7,1.8,0.9,7.2,20.7,8.1,1.0,9.0,0.183,3.3,-1.5,1.7,28.975609756097562
